timestamp,nfSetId,nfCpuUsage
2025-05-14T12:20:02Z,cgroup_qemu_qemu_16_instance_00003ac6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_16_instance_00003ac6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_16_instance_00003ac6.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_16_instance_00003ac6.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_16_instance_00003ac6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_17_instance_00003bfc.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_17_instance_00003bfc.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,8
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,18
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,8
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,17
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,14
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,10
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,7
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,9
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,13
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,10
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001090.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001090.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001090.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001090.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001d84.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001d84.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00002307.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00003f5f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00003f5f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00003f5f.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_21_instance_00003c49.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_21_instance_00003c49.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_21_instance_00003c49.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_21_instance_00003c49.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_21_instance_00003c49.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_21_instance_00003c49.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_21_instance_00003c49.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,263
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,36
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,17
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_22_instance_00003c4a.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_23_instance_00002577.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_23_instance_00002577.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_23_instance_00002577.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_23_instance_00002577.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_23_instance_00002577.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_23_instance_00002577.cpu_per_core,8
2025-05-14T12:20:02Z,cgroup_qemu_qemu_23_instance_00002577.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,10
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,7
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,10
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,14
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002c3f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00002cb0.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00003f00.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00003f00.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00003f9e.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_2_instance_00003f9e.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_00002c6a.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_000034b0.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_000034b0.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_000034b0.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_0000359d.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_0000359d.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_0000359d.cpu_per_core,381
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_0000359d.cpu_per_core,18
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_0000359d.cpu_per_core,7
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_0000359d.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_3_instance_0000359d.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_4_instance_00004047.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_6_instance_000040a4.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_7_instance_0000359f.cpu_per_core,7
2025-05-14T12:20:02Z,cgroup_qemu_qemu_7_instance_0000359f.cpu_per_core,7
2025-05-14T12:20:02Z,cgroup_qemu_qemu_7_instance_0000359f.cpu_per_core,10
2025-05-14T12:20:02Z,cgroup_qemu_qemu_7_instance_0000359f.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_7_instance_0000359f.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_7_instance_0000359f.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_7_instance_0000359f.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_7_instance_0000359f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_0000359e.cpu_per_core,23
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_0000359e.cpu_per_core,7
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_0000359e.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_0000359e.cpu_per_core,8
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_0000359e.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_0000359e.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_0000359e.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_000035fe.cpu_per_core,31
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_000035fe.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_000035fe.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_000035fe.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_8_instance_000035fe.cpu_per_core,1
